recipe_id,ingredients,
12142,"4 spring onions, thinly sliced on a diagonal",
12142,1½ tbsp black sesame seeds,
12143,200g frozen peas,
12143,"3-4 large Maris Piper potatoes (about 600g) peeled, ends trimmed and spiralized into thin noodles",
12143,25g butter,
12143,25g flour,
12143,400ml milk,
12143,"zest and juice of 1 lemon, plus 1 lemon cut into wedges to serve",
12143,1 tsp Dijon mustard,
12143,"half a small pack of chives, chopped",
12143,"100g asparagus tips, cut into thirds",
12143,"300g skinless, boneless white fish cut into large chunks",
12143,150g pack raw king prawns,
12143,2 tbsp olive oil,
12144,1 tbsp vegetable oil,
12144,"2 garlic cloves, crushed",
12144,"½ red chilli, finely chopped (optional)",
12144,"small piece ginger, grated",
12144,1 tbsp mild curry powder,
12144,1 tbsp soy sauce,
12144,1 tbsp sriracha (or another 1 tbsp soy sauce is you don't want the sauce hot),
12144,400g can coconut milk,
12144,80g cashew nuts,
12144,1 tsp soy sauce,
12144,1 tsp maple syrup,
12144,1 tsp sesame oil,
12144,"2 heads pak choi, halved",
12144,"200g green beans, trimmed and halved",
12144,"2 carrots, peeled into long ribbons",
12144,3 x 150g packs fresh udon noodles,
12144,"large handful coriander, chopped, to serve",
12145,2 tbsp olive oil,
12145,"2 onions, finely chopped",
12145,250g bag spinach,
12145,"5 slices white bread, blitzed into breadcrumbs (or 150g dried breadcrumbs)",
12145,good grating of fresh nutmeg,
12145,"100g mature cheddar, grated",
12145,"40g parmesan, finely grated",
12145,"1-2 large eggs, beaten",
12145,3 tbsp plain flour,
12145,6 crusty bread rolls,
12145,"4 ripe, juicy tomatoes, thickly sliced",
12145,good-quality ketchup or other relish,
12145,sweet potato fries (optional),
12146,½ tbsp olive oil,
12146,"3 thick white fish fillets, such as cod or haddock (about 400g total)",
12146,50g plain flour,
12146,100g panko or dried breadcrumbs,
12146,"1 lemon, zested (reserve the juice for the tartare)",
12146,"1 small dill sprig, chopped (or use ½ tsp dried oregano)",
12146,1 large egg,
12146,6 tbsp mayonnaise,
12146,1 tbsp finely chopped gherkins,
12146,1 tbsp finely chopped capers,
12146,1 ½ tbsp finely chopped dill,
12146,1 ½ tbsp lemon juice,
12146,4 tortilla wraps,
12146,"1 cucumber, peeled into long ribbons",
12146,"1 romaine lettuce, shredded",
12146,"4 ripe, juicy tomatoes, sliced",
12146,"1 lemon, quartered",
12147,50g butter,
12147,50g plain flour,
12147,1 tsp mustard powder,
12147,600ml milk,
12147,"250g extra mature cheddar, grated",
12147,"2 medium butternut squash (about 900g each), peeled, ends trimmed, halved and spiralized into thick noodles",
12147,"30g parmesan, grated",
12147,30g dried breadcrumbs,
12147,"2 sprigs of thyme, leaves picked and finely chopped",
12147,½ tsp cayenne,
12148,2 tbsp olive oil,
12148,1kg boneless beef brisket,
12148,"2 onions, finely chopped",
12148,"4 garlic cloves, finely chopped",
12148,"5 carrots, thickly sliced",
12148,250ml red wine,
12148,2 x 400g cans chopped tomatoes,
12148,2 tbsp tomato purée,
12148,4 bay leaves,
12148,"450g large pasta shapes (such as paccheri, rigate or rigatoni)",
12148,"large handful basil leaves, to serve",
12148,"grated parmesan, to serve",
12149,"4 red peppers (or a mix of red, orange and yellow), cut into chunks",
12149,"2 onions, roughly chopped",
12149,2 garlic cloves (skin left on),
12149,2 tbsp olive oil,
12149,2 x 400g cans peeled plum tomatoes,
12149,2 tsp red wine vinegar,
12149,1 tsp light soft brown sugar,
12150,½ batch roasted red pepper sauce (see 'Goes well with…' below),
12150,4 eggs,
12150,4 thick slices of ciabatta,
12150,olive oil,
12150,1 garlic clove,
12150,chopped parsley,
12151,"½ celeriac (about 350g), peeled, halved, ends trimmed and spiralized into thick noodles, then cut to be the size of fries",
12151,1 tbsp olive oil,
12151,"2 sprigs of rosemary, leaves picked and finely chopped",
12151,2 sirloin steaks (about 200g each),
12151,150g sliced kale,
12151,"30g butter, softened at room temperature",
12151,"1 garlic clove, crushed",
12151,"handful of parsley, finely chopped",
12151,zest of ½ lemon,
12152,800g floury potatoes (such as Maris Piper or King Edward),
12152,50g butter,
12152,"3 garlic cloves, chopped",
12152,"1 small Savoy cabbage, shredded",
12152,"8 spring onions, sliced on a diagonal",
12152,100ml double cream,
12152,2 tbsp wholegrain mustard,
12152,180g ready-cooked ham hock,
12152,4 eggs,
12153,500g full-fat natural yogurt,
12153,300g lamb rump,
12153,2 tbsp harissa,
12153,"½ cauliflower, broken into florets",
12153,"400g can chickpeas, drained and rinsed",
12153,"2 tbsp good-quality olive oil, plus extra for drizzling",
12153,1 tbsp cumin seeds,
12153,"1 preserved lemon, finely chopped",
12153,"handful mint, leaves torn",
12153,"2 spring onions, chopped diagonally",
12153,muslin or a J-cloth,
12154,"400g floury potatoes (such as Maris Piper or King Edward), cut into medium-sized chunks",
12154,"1 large cauliflower, cut into florets",
12154,1 tbsp cumin seeds,
12154,2 tsp coriander seeds,
12154,2 tsp nigella seeds,
12154,1 tsp ground cinnamon,
12154,1 tsp turmeric,
12154,1 tsp chilli powder,
12154,4 tbsp vegetable oil or sunflower oil or rapeseed oil,
12154,8 curry leaves,
12154,"4 garlic cloves, crushed",
12154,2 x 400g cans chopped tomatoes,
12154,"2 small green chillies, pierced a few times",
12154,1 tsp golden caster sugar,
12154,"1 lime, juiced",
12154,"small pack coriander, chopped",
12154,"basmati rice, naan and natural yogurt, to serve",
12155,good pinch of saffron,
12155,12 mussels (about 250g),
12155,12 clams (about 250g),
12155,"8 large prawns, shells and heads on",
12155,3 tbsp olive oil or rapeseed oil,
12155,"2 shallots, finely chopped",
12155,"1 celery stick, finely chopped",
12155,"5 garlic cloves, crushed",
12155,150ml white wine,
12155,50ml Pernod,
12155,500ml fish stock,
12155,200g orzo,
12155,"small pack parsley, finely chopped",
12155,"extra virgin olive oil or rapeseed oil, for drizzling",
12155,"crusty bread, to serve",
12156,150g plain flour,
12156,100g desiccated coconut,
12156,"170g cold butter, cubed, plus a little for the tin",
12156,75g golden caster sugar,
12156,90g butter,
12156,397g can of condensed milk,
12156,2 tbsp golden syrup,
12156,2 tbsp dark brown sugar,
12156,"3 passion fruits, pulp only",
12156,200g dark chocolate,
12156,"30g coconut shavings, toasted",
12158,2 tbsp coconut oil,
12158,"800g pork belly, skinned and cubed",
12158,"1 large onion, sliced",
12158,"8 garlic cloves, crushed",
12158,3 bay leaves,
12158,60ml cider vinegar,
12158,100ml soy sauce,
12158,60ml palm sugar or honey,
12158,10 black peppercorns,
12158,½ tsp white pepper,
12158,"1 pineapple, chopped into bite-sized chunks",
12158,"cooked rice, to serve",
12159,1 tsp fast-action dried yeast,
12159,200g rice flour,
12159,pinch of golden caster sugar,
12159,"300ml coconut water, plus a little extra for thinning",
12159,200ml coconut milk,
12159,"sesame oil, for frying",
12160,1 tsp fenugreek seeds,
12160,1 tsp coriander seeds,
12160,"1 cardamom pod, seeds only",
12160,1 tsp dried curry leaves,
12160,2 tbsp sunflower oil,
12160,¼ tsp turmeric,
12160,1 tsp ground cumin,
12160,1 tsp chilli powder,
12160,1 tbsp finely chopped ginger,
12160,"4 garlic cloves, crushed",
12160,"2 green green chillies, deseeded and finely chopped",
12160,"2 red onions, diced",
12160,"1 whole cauliflower, including stem and leaves, chopped into bite-sized pieces",
12160,"2 large tomatoes, cut into wedges",
12160,250ml coconut milk,
12160,"1 lime, juiced",
12161,"300g softened butter, plus a little for the tin",
12161,"400g thin-stemmed rhubarb, cut into thick pieces",
12161,350g golden caster sugar,
12161,"½ orange, zested",
12161,"½ lemon, zested",
12161,3 large eggs,
12161,200g self-raising flour,
12161,50g fine polenta,
12161,50g ground almonds,
12161,1 tsp baking powder,
12161,"100g marzipan, chopped into small chunks",
12162,2 tsp coconut oil,
12162,"2 leeks, finely sliced",
12162,1 tsp chopped ginger,
12162,"4 garlic cloves, crushed",
12162,1 tbsp curry leaves,
12162,4 tbsp coconut milk,
12162,2 tbsp tamarind paste,
12162,1 tbsp chilli powder,
12162,1 tsp ground cinnamon,
12163,250ml cider vinegar,
12163,100g golden caster sugar,
12163,300g chopped rhubarb,
12163,4 chopped medjool dates,
12163,1 tsp grated ginger,
12163,1 cardamom pod,
12164,350ml milk,
12164,200g plain flour,
12164,3 tbsp cocoa powder,
12164,1 tsp fast-action dried yeast,
12164,1 tbsp golden caster sugar,
12164,"2 tbsp vegetable oil, plus extra for the pan",
12165,2 tsp matcha powder,
12165,60g spinach,
12165,100ml milk,
12165,200g self raising flour,
12165,1 tsp baking powder,
12165,2 tbsp maple syrup,
12165,½ tsp vanilla extract,
12165,3 eggs,
12165,"25g butter, melted plus extra for frying",
12165,handful green grapes,
12165,few mint leaves,
12165,"1 green apple or pear, sliced",
12165,"4 tbsp lime marmalade or lime curd, warmed",
12165,4 tbsp natural yogurt,
12166,200g self raising flour,
12166,1 tsp baking powder,
12166,2 tbsp honey,
12166,¼ tsp ground ginger,
12166,½ tsp ground turmeric,
12166,200ml milk,
12166,3 eggs,
12166,"25g butter, melted plus extra for frying",
12166,"1-2 balls stem ginger, sliced",
12166,4 tbsp orange or lemon curd,
12166,slices of orange or mango,
12167,"3 small cooked whole beetroot, chopped",
12167,50ml milk,
12167,200g self raising flour,
12167,1 tsp baking powder,
12167,2 tbsp maple syrup,
12167,½ tsp vanilla extract,
12167,3 eggs,
12167,"25g butter, melted plus extra for frying",
12167,200g frozen mixed berries,
12167,2 tbsp blackcurrant jam,
12167,100g Greek yogurt,
12168,200g self raising flour,
12168,1 tsp baking powder,
12168,1 tbsp golden caster sugar,
12168,½ tsp vanilla extract,
12168,200ml milk,
12168,3 eggs,
12168,"25g butter, melted, plus extra for frying",
12168,"red, yellow, green and blue gel food colouring",
12168,punnet raspberries,
12168,punnet blueberries,
12168,whipped cream or ice cream,
12168,maple syrup,
12169,200g self raising flour,
12169,2 tbsp cocoa powder,
12169,1 tsp baking powder,
12169,1 tbsp golden caster sugar,
12169,½ tsp vanilla extract,
12169,230ml milk,
12169,3 eggs,
12169,"25g butter, melted plus extra for frying",
12169,red gel food colouring,
12169,100g cream cheese,
12169,4 tbsp maple syrup,
12169,100g chocolate chips,
12169,"icing sugar, for dusting",
12169,handful blueberries (optional),
12170,"1 whole duck, trimmed of excess fat and jointed",
12170,small pack coriander,
12170,2 bay leaves,
12170,1 thyme sprig,
12170,1 star anise,
12170,"1 leek (green top only, keep the white part for the rice)",
12170,"1 onion, halved",
12170,1 carrot,
12170,"1 large orange, zested and juiced",
12170,2 tbsp olive oil,
12170,reserved white part of the leek,
12170,"1 onion, sliced",
12170,1 garlic clove,
12170,250g basmati rice,
12170,"100g chorizo, cubed",
12170,"mint or coriander leaves, to serve",
12170,"salad, to serve (optional)",
12171,"1 large sweet potato (about 190g), cut into wedges",
12171,260g turkey breast mince (under 5% fat),
12171,"1 small red onion, diced",
12171,"1 garlic clove, grated",
12171,"1 large egg, beaten",
12171,"1 apple (about 70g), peeled and grated",
12171,2 tsp dried oregano,
12171,1 tsp paprika,
12171,15g coconut oil,
12171,"135g green vegetables (spinach, kale, broccoli, mangetout or green beans)",
12173,"½ cauliflower, chopped into florets",
12173,200ml milk,
12173,6 tbsp plain flour,
12173,25g butter,
12173,"50g strong cheddar, grated",
12173,50g dried breadcrumbs (see tip),
12173,"25g parmesan (or vegetarian alternative), finely grated",
12173,"1 egg, beaten",
12173,"oil, for deep frying and brushing",
12174,"60g butter, cut into small cubes, plus more for the tins",
12174,"1 large apple (or 2 small ones), peeled, cored and diced",
12174,175g plain flour,
12174,450g wholemeal flour,
12174,90g medium oatmeal,
12174,2 ½ tsp bicarbonate of soda,
12174,4 tbsp muscovado sugar,
12174,175ml good-quality stout,
12174,5 tbsp treacle,
12174,400ml buttermilk,
12174,"oat flakes, pinhead oatmeal or sesame seeds (or a mixture of all three) to sprinkle over the top",
12175,2 tbsp sunflower oil,
12175,1½ kg rolled beef brisket,
12175,2 tbsp plain flour,
12175,"3 carrots, chopped",
12175,"3 sticks of celery, chopped",
12175,"2 parsnips, chopped",
12175,"1 onion, chopped",
12175,80g button mushrooms,
12175,2 bay leaves,
12175,"2 garlic cloves, crushed",
12175,2 tsp English mustard,
12175,500ml red wine,
12175,250ml beef stock,
12176,200g prunes,
12176,"175ml stout or a dark, fruity beer (Theakston's Old Peculier is good, or try a fruit beer, particularly one with damsons)",
12176,"175g butter, at room temperature, plus more for the basin",
12176,30g cocoa powder,
12176,150g plain flour,
12176,½ tsp bicarbonate of soda,
12176,2 tsp baking powder,
12176,190g soft dark brown sugar,
12176,"3 medium eggs, lightly beaten",
12176,"80g walnuts, 30g blitzed in a food processor, 50g toasted",
12176,"75g dark chocolate (70% cocoa solids), chopped",
12176,"175g plain chocolate, chopped",
12176,100ml double cream,
12176,75ml stout or dark fruity beer,
12176,175g soft light brown sugar,
12176,"crème fraîche or cream, to serve",
12177,"2 unsmoked ham hocks (each about 1.2 kg), rind scored",
12177,6 garlic cloves,
12177,5 tsp caraway seeds,
12177,2 tsp juniper berries,
12177,3 tbsp olive oil (plus more for rubbing on the hocks),
12177,"3 large onions, sliced",
12177,"3 celery sticks, diced",
12177,"500g potatoes, sliced",
12177,"600g celeriac, peeled and sliced",
12177,"4 eating apples, cored and quartered",
12177,4 bay leaves,
12177,750ml dark beer,
12177,3 tsp soft light brown sugar,
12178,"200g unsalted butter, at room temperature",
12178,"350g plain flour, plus extra for dusting",
12178,50g cocoa powder,
12178,200g golden caster sugar,
12178,1 egg,
12178,½ tsp vanilla extract,
12178,100g dark chocolate chips (or chopped dark chocolate),
12178,50g dark chocolate,
12178,50g white chocolate,
12178,"1-2 balls stem ginger, chopped into small pieces",
12178,pinch chilli flakes,
12178,pinch sea salt flakes,
12179,1 tsp coconut oil or olive oil,
12179,"1 red onion, chopped",
12179,"2 garlic cloves, crushed",
12179,"½ butternut squash (500g), chopped into large chunks",
12179,"2 red peppers, chopped",
12179,"400g can chickpeas, drained",
12179,400g can chopped tomatoes,
12179,500ml vegan vegetable stock (such as Marigold Vegan Bouillon Powder),
12179,1 tsp ground cinnamon,
12179,1 tsp ground cumin,
12179,2 tsp turmeric,
12179,2 tsp paprika,
12179,"small bunch coriander, chopped",
12179,"small bunch mint, chopped, plus extra to serve",
12179,"pomegranate seeds, to serve (optional)",
12179,280g quinoa,
12179,"80g dried apricots, chopped",
12179,"20g flaked almonds, toasted",
12179,4 tbsp tahini,
12179,"2 tsp preserved lemon, finely chopped, plus 2 tsp liquid from the jar",
12179,6 tbsp almond milk,
12180,2.2kg piece of rolled beef brisket,
12180,1 bottle full-bodied red wine,
12180,3 tbsp olive oil,
12180,"8 celery sticks, cut into little-finger-length pieces",
12180,"2 carrots, roughly chopped",
12180,"1 onion, sliced",
12180,"3 garlic cloves, roughly chopped",
12180,4 thyme sprigs,
12180,4 bay leaves,
12180,"small pack parsley, roughly chopped",
12181,3 tbsp olive oil,
12181,"3 garlic cloves, finely sliced",
12181,3 tbsp red wine vinegar,
12181,"300g cavolo nero or kale, roughly shredded",
12182,"50g butter, melted",
12182,"1½ kg small Maris Piper potatoes, skin on",
12182,"4 bay leaves, torn in half",
12182,300ml double cream,
12182,"3 thyme sprigs, leaves picked",
12183,"50g butter, melted, plus extra for the tin",
12183,200g chocolate digestives,
12183,750g (3 tubs) cream cheese,
12183,300g caramel sauce (dulce de leche) from a tin or jar,
12183,1 tsp vanilla extract,
12183,150g golden caster sugar,
12183,2 tbsp plain flour,
12183,4 medium eggs,
12184,85g wholewheat penne,
12184,1 tbsp rapeseed oil,
12184,"1 large red pepper, roughly chopped",
12184,"2 frozen, skinless wild salmon fillets (about 120g each)",
12184,"1 lemon, zested and juiced",
